text,citationCount_log,influentialCitationCount_log,influentialCitationCount
This work proposes to sidestep hurdles associated with linearization of discrete structures by having a decoder output a probabilistic fully-connected graph of a predefined maximum size directly at once by formulated as a variational autoencoder.,2.5786506687742077,1.623352681537992,42
The effectiveness of the approach at facilitating bias analysis is shown by finding topics that correspond to demographic inequalities in generated text and comparing the relative effectiveness of inducing biases for different demographics.,1.5052856741441323,0.004321373782642578,1
"A multilevel model that integrates vision and language features earlier and more tightly than prior work is introduced, and text features are injected early on when generating clip proposals to help eliminate unlikely clips and thus speed up processing and boost performance.",2.100405011565889,1.3803921600570273,24
"This work proposes a novel method to edit talking-head video based on its transcript to produce a realistic output video in which the dialogue of the speaker has been modified, while maintaining a seamless audio-visual flow (i.e. no jump cuts).",1.9956790605116221,0.9036325160842377,8
"The notion of the regard towards a demographic is introduced, the varying levels of regard towards different demographics are used as a defining metric for bias in NLG, and the extent to which sentiment scores are a relevant proxy metric for regard is analyzed.",2.0294243640580163,0.8457180179666587,7
"This work introduces GLTR, a tool to support humans in detecting whether a text was generated by a model, and shows that the annotation scheme provided by GLTR improves the human detection-rate of fake text from 54% to 72% without any prior training.",1.7994094796151268,1.1464381352857747,14
"An up-to-date synthesis of research on the core tasks in NLG and the architectures adopted in which such tasks are organised is given, to highlight a number of recent research topics that have arisen partly as a result of growing synergies betweenNLG and other areas of artifical intelligence.",2.6374997361825243,1.4315245841874509,27
"LaserTagger is proposed - a sequence tagging approach that casts text generation as a text editing task, and it is shown that at inference time tagging can be more than two orders of magnitude faster than comparable seq2seq models, making it more attractive for running in a live environment.",1.755951041004132,0.9036325160842377,8
This paper proposes a scheme that is able to enrich textual answers in cQA with appropriate media data and can enable a novel multimedia question answering (MMQA) approach as users can find multimedia answers by matching their questions with those in the pool.,2.1106233752333305,0.004321373782642578,1
"A new, large-scale corpus of data records paired with descriptive documents is introduced, a series of extractive evaluation methods for analyzing performance are proposed, and baseline results are obtained using current neural generation methods.",2.4771357309611233,1.8389120274059987,69
"A system that leverages user interaction with 3D scenes to generate training data for semantic parsing approaches, and presents a prototype system that incorporates simple spatial knowledge, and parses natural text to a semantic representation.",1.4915017662373264,0.30319605742048883,2
An analysis indicates that using word embeddings and its flavors is a very promising approach for HTC.,1.9191304138606144,0.47856649559384334,3
"This paper provides an overview of how human evaluation is currently conducted, and presents a set of best practices, grounded in the literature, for Natural Language Generation systems.",1.8865471233911058,0.9036325160842377,8
This paper examines different strategies to integrate pre-trained representations into sequence to sequence models and applies it to neural machine translation and abstractive summarization and finds that pre- trained representations are most effective when added to the encoder network which slows inference by only 14%.,1.9138668118962392,0.9547247909790629,9
"Prefix-tuning is proposed, a lightweight alternative to fine- Tuning for natural language generation tasks, which keeps language model parameters frozen, but optimizes a small continuous task-specific vector (called the prefix).",2.0374663396435,1.2043913319192998,16
"A maxout pointer mechanism with gated self-attention encoder to address the challenges of processing long text inputs for question generation, which outperforms previous approaches with either sentence-level or paragraph-level inputs.",2.1673468775856355,1.6128897692874846,41
"This work proposes a novel task, where the syntax of a generated sentence is controlled rather by a sentential exemplar, and develops a variational model with a neural module specifically designed for capturing syntactic knowledge and several multitask training objectives to promote disentangled representation learning.",1.6628522332647961,0.8457180179666587,7
An attention-based sequence learning model for the task and the effect of encoding sentence- vs. paragraph-level information is investigated and results show that the system significantly outperforms the state-of-the-art rule-based system.,2.5440804525867846,1.9912703891950998,98
A novel anchor-free region proposal network (AF-RPN) is proposed to replace the original anchor-based RPN in the Faster R-CNN framework to address the above problem and achieves higher recall rate on both horizontal and multi-oriented text detection benchmark tasks.,1.8129801660394804,0.30319605742048883,2
"This article provides a comprehensive literature survey on different seq2seq models for abstractive text summarization from the viewpoint of network structures, training strategies, and summary generation algorithms.",1.9031442704095387,0.6031443726201823,4
"Experiments show the self-attention model greatly outperforms others, creating a strong baseline for future research in the general task of text infilling, where the input text can have an arbitrary number of portions to be filled, each of which may require an arbitrary unknown number of tokens.",1.5186455243303114,0.7788744720027395,6
"It is shown that rich dictionaries allow for more generic grammar rules which can be used for several languages, so that the number of language-specific rules is kept low.",1.4151403521958728,0.30319605742048883,2
"Patten demonstrates that systemic grammar can be easily and automatically translated into current AI-knowledge representations and efficiently processed by the same knowledge-based techniques currently exploited by expert systems, meaning the fundamental methodological problem of interfacing specialized computational representations with equally specialized linguistic representations can be resolved.",1.2789821168654432,0.47856649559384334,3
"Experimental results show that SyntaxSQLNet can handle a significantly greater number of complex SQL examples than prior work, outperforming the previous state-of-the-art model by 9.5% in exact matching accuracy.",1.9731740526829722,1.643551368562945,44
"This work identifies a unique language structure in patent claims and leveraged its implicit human annotations and proposes a new sampling approach for text generation, which analyzes the overall quality of generated patent claims.",1.6128897692874846,0.30319605742048883,2
"An unsupervised approach to pun generation based on lots of raw (unhumorous) text and a surprisal principle is proposed, which posit that in a pun sentence, there is a strong association between the pun word and the distant context, but a strong associations between the alternativeword and the immediate context.",1.4772659954248526,0.6998377258672457,5
An end-to-end system for text spotting—localising and recognising text in natural scene images—and text based image retrieval and a real-world application to allow thousands of hours of news footage to be instantly searchable via a text query is demonstrated.,2.920650214994724,1.9031442704095387,80
"This work proposes a novel hierarchical approach for text-to-image synthesis by inferring semantic layout and shows that the model can substantially improve the image quality, interpretability of output and semantic alignment to input text over existing approaches.",2.3075174312031312,1.342620042553348,22
This research supports the idea that natural language processing can help teachers efficiently create instructional content by automating the creation of specific type of assessment item and provides solutions to some of the major challenges in question generation.,2.222742476026601,1.2555137128195333,18
"Quantitative evaluation of the proposed method on a benchmark paraphrase dataset demonstrates its efficacy, and its performance improvement over the state-of-the-art methods by a significant margin, whereas qualitative human evaluation indicate that the generated paraphrases are well-formed, grammatically correct, and are relevant to the input sentence.",2.198684573077143,1.5186455243303114,33
This paper combines existing tools from natural language processing in an innovative way and augmented them with a suitable anaphora resolution mechanism to generate BPMN models fromnatural language text.,2.2944882710072565,1.230704313612569,17
"This work proposes a knowledge aware chatting machine with three components, an augmented knowledge graph with both triples and texts, knowledge selector, and knowledge aware response generator, and improves a state of the art reasoning algorithm with machine reading comprehension technology for knowledge selection on the graph.",1.5911759503117913,0.6031443726201823,4
"A novel end- to-end sequence-to-sequence model to generate captions for videos that naturally is able to learn the temporal structure of the sequence of frames as well as the sequence model of the generated sentences, i.e. a language model.",3.0174549013875387,2.2504444001899655,178
"This work proposes to approximate the distribution of text generated by a GAN, which permits evaluating them with traditional probability-based LM metrics, and shows that they currently perform substantially worse than state-of-the-art LMs.",1.462547728802664,0.004321373782642578,1
"Generally, a “writer’s view”, defined by the angle between the ends of the word rank-frequency distribution, as seen from the h-point, should be limited in the interval [π/2, π], but as shown in the present paper with 176 texts from 20 languages, actually the lower limit appears to be the golden number φ = 1.618....",1.3012470886362115,0.004321373782642578,1
"This paper proposes to view the multi-label classification task as a sequence generation problem, and apply a sequencegeneration model with a novel decoder structure to solve it, and shows that the proposed methods outperform previous work by a substantial margin.",2.0899404184986348,1.5316066319327222,34
"This work presents a framework for the recognition of natural scene text that does not require any human-labelled data, and performs word recognition on the whole image holistically, departing from the character based recognition systems of the past.",2.797274467322242,1.8751191654625683,75
"Empirical study shows that NRM can generate grammatically correct and content-wise appropriate responses to over 75% of the input text, outperforming state-of-the-arts in the same setting, including retrieval-based and SMT-based models.",2.9656766713514036,1.9395691686559016,87
An automatic question generation system that can generate gap-fill questions for content in a document by first blanking keys from the sentences and then determining the distractors for these keys.,1.9868165045855364,0.9036325160842377,8
"This work builds upon previous results that incorporated GANs and RL in order to generate sequence data and test this model in several settings for the generation of molecules encoded as text sequences and in the context of music generation, showing for each case that it can effectively bias the generation process towards desired metrics.",2.4393484860697474,1.2789821168654432,19
"This work proposes Multimodal Review Generation (MRG), a neural approach that simultaneously models a rating prediction component and a review text generation component, and hypothesizes that the shared user and item representations would augment the rating prediction with richer information from review text, while sensitizing the generated review text to sentiment features based onuser and item of interest.",1.3224260524059526,0.004321373782642578,1
"This work presents a novel training procedure that can lift the limitation of the relatively limited amount of labeled data and the non-sequential nature of the AMR graphs, and presents strong evidence that sequence-based AMR models are robust against ordering variations of graph-to-sequence conversions.",2.352201819659416,1.7482655726687408,56
"This work demonstrates the GAN models on real-world text data sets from different corpora, and shows that embeddings from both models lead to improvements in supervised learning problems.",1.5564231213712854,0.004321373782642578,1
"The microplanning task is introduced, data preparation, evaluation methodology, participant results and a brief description of the participating systems are provided.",2.2304744673611583,1.7076553235311869,51
"Empirical analysis on six datasets demonstrates that the proposed generative model for keyphrase prediction with an encoder-decoder framework achieves a significant performance boost on extracting keyphrases that appear in the source text, but also can generate absent keyphRases based on the semantic meaning of the text.",2.2504444001899655,1.7709256146389991,59
"A framework for text simplification based on applying transformation rules to a typed dependency representation produced by the Stanford parser is presented, and it is found that the gen-light approach is robust to parser error, particularly in the n-best parse setting.",1.8129801660394804,0.6998377258672457,5
"This paper manually compiled a sentence splitting gold standard corpus containing multiple structural paraphrases, and performed a correlation analysis with human judgments that found low or no correlation between BLEU and the grammaticality and meaning preservation parameters where sentence splitting is involved.",1.8976820617964199,1.0417873189717517,11
A comprehensive survey of recent text summarization extractive approaches developed in the last decade is presented and the discussion of useful future directions that can help researchers to identify areas where further research is needed are discussed.,2.5910757426396818,1.2043913319192998,16
The model incorporates both features related to the general structure of languages and memory effects inherent to the production of long coherent messages in the communication process and gives support to the linguistic relevance of Zipf's law in human language.,2.0086427475652853,0.6031443726201823,4
A novel text based steganography technique based on the use of indefinite articles 'a' or 'an' in conjunction with the non-specific or non-particular nouns in English language have been proposed and a new code representation technique (SSCE - Secret Steganography Code for Embedding) at both ends in order to achieve high level of security.,1.5911759503117913,0.47856649559384334,3
"The existing implementations are discussed with respect to four topics: the place of lexical choice in the overall generation process, the information flow within the generation process and the consequences for lexicalChoice, the internal organization of the lexicalchoice process, and the phenomena covered by lexical Choice.",1.1464381352857747,0.004321373782642578,1
System level simulation results show that PDMA can support more simultaneous connections than that of conventional and at least improve in spectrum efficiency over orthogonal frequency division multiple access.,2.399691023705375,1.3619166186686433,23
"The findings support the idea that domain-related knowledge has a similar influence upon the processes of text generation and comprehension, that such processes may be viewed in terms of a problem-solving framework, and that HK—LK performance differences are due to differences in the respective problem spaces.",2.3404639451856344,0.30319605742048883,2
These guidelines for the evaluation and validation of next-generation sequencing (NGS) applications for the diagnosis of genetic disorders seem to be valuable for the harmonization and quality assurance of NGS diagnostics in Europe.,2.5302125090607963,1.0417873189717517,11
"The PEBA-II system reconstructs and combines a number of existing ideas in the literature in a novel way, and proposes a solution to the problem of breadth of coverage that is based on a pragmatic approach to knowledge representation and linguistic realisation.",1.5186455243303114,0.004321373782642578,1
"This work presents an efficient method for automatically learning content selection rules from a corpus and its related database and treats content selection as a collective classification problem, thus allowing it to capture contextual dependencies between input items.",2.2330215069876935,0.9547247909790629,9
"The model emphasizes the semantic, syntactic and lexical constraints that must be dealt with when establishing a relationship between meaning and form, and it is consideration of such linguistic constraints that determines Danlos' generation algorithm.",2.0000434272768626,0.7788744720027395,6
"ExemPLARS is an object-oriented, rule-based framework designed to support practical, dynamic text generation, emphasizing its novel features compared to existing hybrid systems that mix template-style and more sophisticated techniques.",1.8513195126487452,0.9547247909790629,9
Up to and beyond the limits of the basic framework: metafunctional refinements stratal extensions - the environment as seen for lexicogrammar.,2.2122142474199413,0.6998377258672457,5
"Development of Penman has included implementation of the largest systemic grammar of English in a single notation, and the semantics of nearly the entire grammar has been defined.",2.1335708406140395,0.8457180179666587,7
The paper shows how the same descriptive device - the topoi introduced by Anscombre and Ducrot - can serve as the unifying representation level during the whole generation process and build a bridge between the conceptual and linguistic components of the generator.,1.8261396179359148,0.004321373782642578,1
"The architecture of the ILEX system, which supports opportunistic text generation, is described, and the architecture presented addresses opportunism in both content determination and sentenceplanning.",1.6990568545476676,0.47856649559384334,3
"It is argued that the only principled way to identify both the relevant expressional forms and the contexts in which they are used, is to perform a detailed linguistic study of a corpus of text from the relevant genre.",1.7243578042264265,0.6031443726201823,4
"This paper explores the application of predictive text generation to the human-computer interface using a device called the ‘reactive keyboard’ and two user interface implementations, one for keyboard entry and the other for a mouse/window environment.",1.5441921107650325,0.6998377258672457,5
"The methodology and the kind of information to be represented in DiMLex, a lexicon of discourse markers, are described and its potential applications in both text generation and understanding are discussed.",1.6021685513789972,0.30319605742048883,2
This paper presents a first prototype that provides a generic basis for a functionality that allows an editor working on producing a large-scale encyclopedia to have access to dynamically selected aspects of the contents of those articles so that a “summarization” of that content needs to be achieved.,1.623352681537992,0.004321373782642578,1
"Rhetorical Structure Theory, a theory of text structure in which each region of text has a central nuclear part and a number of satellites related to it, is introduced.",1.8389120274059987,0.30319605742048883,2
"The problem of lexical choice in text generation is suggested that it has to be viewed as part of the problem ofLexicogrammatical choice instead of being isolated, and an abstract model of lexis within lexicogrammar is presented.",1.5316066319327222,0.004321373782642578,1
"It is argued that text and sentence planning need to be driven in part by the goal of maintaining referential continuity and thereby facilitating pronoun resolution: Obtaining a favorable ordering of clauses, and of arguments within clauses, is likely to increase opportunities for nonambiguous pronoun use.",1.9191304138606144,0.47856649559384334,3
"A text normalization system for deletion-based abbreviations in informal text using statistical classifiers to learn the probability of deleting a given character using features based on character context, position in the word and containing syllable, and function within the word is described.",1.5441921107650325,0.30319605742048883,2
"The automatic generation of texts is used to exercise and further evaluate the heuristics for cue placement, and several initial results about how cues mark segment structure are presented.",1.4315245841874509,0.30319605742048883,2
"This work decomposes the decoder into a contextual network that retrieves relevant parts of the source document, and proposes a pretrained language model that incorporates prior knowledge about language generation to improve the level of abstraction of generated summaries.",1.8808707325324234,1.079543007402906,12
"This paper argues that this required knowledge can, in practice, be acquired from a heterogeneous set of complementary sources and presents Isolde, a support environment for technical writers that can mine these sources using an extensible set of specially tailored acquisition tools.",1.079543007402906,0.47856649559384334,3
It is shown how an editor's tasks can be facilitated by the use of NLP (natural language processing) systems and the important role of text generation in future electronic publications as products is suggested.,1.3012470886362115,0.47856649559384334,3
"The state of the text generation lexicon is reviewed, some of the alternatives designers of generation lexicons have faced, the choices they have made, and the implications of these choices for the types of lexical phenomena they have been able to represent are set out.",1.462547728802664,0.004321373782642578,1
"It is argued that the current, predominantly task-oriented, approach to modularizing text generation, while plausible and useful conceptually, set up spurious conceptual and operational constraints.",1.230704313612569,0.004321373782642578,1
"The first document assesses the state of the art, identifying four kinds of technical developments which will shape the art in the coming decade: linguistically justified grammars, knowledge represen ta t ion methods, models of the reader, and models of discourse.",1.079543007402906,0.004321373782642578,1
A treatment of multilinguality that makes maximal use of the commonalities between languages while also accounting for their differences and a common representational strategy for both text planning and sentence generation are implemented.,1.2789821168654432,0.004321373782642578,1
It is proposed here that in any language and for any discourse type within that language the verb forms/clause structures can be arranged in a rank scheme in which a mainline of discourse development is encoded by a characteristic construction while lines of subsidiary development are encoded in other constructions.,1.4915017662373264,0.30319605742048883,2
"A semantically oriented, rule based method for single sentence text generation and its implementation in the Kafka generator, part of the XCALIBUR natural language interface developed at CMU to provide natural language facilities for a wide range of expert systems and data bases is presented.",1.079543007402906,0.004321373782642578,1
"An argument is made for the approach presented here that locally organizes and incrementally generates coherent texts and is compared to others in the literature along the dimensions of local organization, incremental generation, coherence, focusing, and domain independence.",1.079543007402906,0.004321373782642578,1
"A deep learning approach to tackle the automatic summarization tasks by incorporating topic information into the convolutional sequence-to-sequence (ConvS2S) model and using self-critical sequence training (SCST) for optimization, which demonstrates the superiority of the proposed method in the abstractive summarization.",1.9191304138606144,0.47856649559384334,3
"NLG offers a promising way of generating text for clinical documents, a problem of enormous economical importance, and the medical informatics community should commit itself to the idea of NLG in medicine.",1.5911759503117913,0.004321373782642578,1
"The report consists of three papers on Nigel: an introductory overview, the script of a demonstration of its use in generation, and an exposition of how Nigel relates to the systemic framework.",2.1072438975789747,0.30319605742048883,2
"A computationally tractable model for language generation based on the Meaning-Text Theory of Mel’cuk et al., in which the lexicon plays a central role is introduced, to illustrate the descriptive scope and paraphrase capabilities of the model.",2.1173044466410027,0.30319605742048883,2
"A joint neural framework that aims to extract the globally optimal IE result as a graph from an input sentence and can be easily applied to new languages or trained in a multilingual manner, as OneIE does not use any language-specific feature.",1.8573928109209012,1.3012470886362115,20
"This framework significantly outperforms state-of-the-art on multiple information extraction tasks across multiple datasets reflecting different domains and is good at detecting nested span entities, with significant F1 score improvement on the ACE dataset.",2.0414321646802653,1.3619166186686433,23
"This paper introduces a graph convolution based model to combine textual and visual information presented in VRDs and outperforms BiLSTM-CRF baselines by significant margins, on two real-world datasets.",1.8808707325324234,0.9547247909790629,9
"Evaluation on three different tasks shows that GraphIE consistently outperforms the state-of-the-art sequence tagging model by a significant margin, and generates a richer representation that can be exploited to improve word-level predictions.",1.740441644949766,0.9547247909790629,9
"A novel formulation of Open IE as a sequence tagging problem, addressing challenges such as encoding multiple extractions for a predicate, and a supervised model that outperforms the existing state-of-the-art Open IE systems on benchmark datasets.",2.1492499125902818,1.5441921107650325,35
"There is a considerable gap between clinical studies using EHR data and studies using clinical IE, so a more concrete understanding of the gap is gained and potential solutions to bridge this gap are provided.",2.5211511646661284,0.7788744720027395,6
"By using simulated annealing in place of Viterbi decoding in sequence models such as HMMs, CMMs, and CRFs, it is possible to incorporate non-local structure while preserving tractable inference.",3.5014714408170766,2.5751993951592254,376
"The major challenges that Open Information Extraction systems face are presented, the evolution of the suggested approaches over time are shown, and the specific issues they address are depicted.",1.8976820617964199,0.7788744720027395,6
HAN-based DL models show promise in information abstraction tasks within unstructured clinical pathology reports as compared to conventional ML and DL techniques.,1.8865471233911058,0.6031443726201823,4
A neural Open IE approach with an encoder-decoder framework that learns highly confident arguments and relation tuples bootstrapped from a state-of-the-art Open IE system.,1.8129801660394804,1.230704313612569,17
"Open IE (OIE), a new extraction paradigm where the system makes a single data-driven pass over its corpus and extracts a large set of relational tuples without requiring any human input, is introduced.",3.3496679255070507,2.414990051283522,260
"This work replaces this large pattern set with a few patterns for canonically structured sentences, and shifts the focus to a classifier which learns to extract self-contained clauses from longer sentences to determine the maximally specific arguments for each candidate triple.",2.6794369821756994,1.8062478271957905,64
"The value of the CALM coordination analyzer is demonstrated in the end task of Open Information Extraction, where it performs extraction over the simple sentences identified by CALM to obtain up to 1.8x yield with a moderate increase in precision compared to extractions from original sentences.",1.6128897692874846,0.47856649559384334,3
"Two simple syntactic and lexical constraints on binary relations expressed by verbs are introduced in the ReVerb Open IE system, which more than doubles the area under the precision-recall curve relative to previous extractors such as TextRunner and woepos.",3.0831477293749994,2.260095249663711,182
"An experimental study with several real-world datasets found that MinIE achieves competitive or higher precision and recall than most prior systems, while at the same time producing shorter, semantically enriched extractions.",1.9445320209919812,0.9036325160842377,8
"This work develops a new inference model for Open IE that can work effectively with multiple short facts, noise, and the relational structure of tuples, and significantly outperforms a state-of-the-art structured solver on complex questions of varying difficulty.",1.9085386321719595,0.6998377258672457,5
"This paper addresses the problem of extracting keyphrases from scientific articles and categorizing them as corresponding to a task, process, or material and introduces semi-supervised methods to a neural tagging model, which builds on recent advances in named entity recognition.",1.7709256146389991,0.30319605742048883,2
"This work explores the task of acquiring and incorporating external evidence to improve extraction accuracy in domains where the amount of training data is scarce, and employs a deep Q-network, trained to optimize a reward function that reflects extraction accuracy while penalizing extra effort.",2.0828212609393293,1.079543007402906,12
"A decade of progress on building Open IE extractors is described, which results in the latest extractor, OPENIE4, which is computationally efficient, outputs n-ary and nested relations, and also outputs relations mediated by nouns in addition to verbs.",2.056942945672877,0.9547247909790629,9
This work develops a methodology that leverages the recent QA-SRL annotation to create a first independent and large scale Open IE annotation and uses it to automatically compare the most prominent Open IE systems.,1.954290761701127,1.0004340774793186,10
"This paper proposes a semantic, rule-based NLP approach for automated IE from construction regulatory documents that uses a set of pattern-matching-based IE rules and conflict resolution (CR) rules in IE.",2.0531168749229303,0.6998377258672457,5
"EliIE, an OMOP CDM-based information extraction system for automatic structuring and formalization of free-text EC outperforms existing systems and shows promise to improve.",1.6990568545476676,0.004321373782642578,1
"This paper describes an overview of two Open IE generations including strengths, weaknesses and application areas and exposes simple yet principled ways in which verbs express relationships in linguistics such as verb phrase- based extraction or clause-based extraction.",1.5564231213712854,0.47856649559384334,3
"An overview of the ImageCLEF 2017 evaluation campaign, an event that was organized as part of the CLEF (Conference and Labs of the Evaluation Forum) labs 2017, shows the interest in this benchmarking campaign despite the fact that all four tasks were new and had to create their own community.",1.8062478271957905,0.30319605742048883,2
"It is shown that relatively modest information extraction techniques, when paired with a webscale corpus, can outperform these sophisticated approaches by roughly 34% relative gain.",2.5910757426396818,0.9547247909790629,9
A machine learning system to annotate radiology reports and extract report contents according to an information model that covers the majority of clinically significant contents in radiologyReports and is applicable to a wide variety of radiology study types.,2.049256797232227,0.8457180179666587,7
"Using the task of extracting corporate employment relationships from news articles, intuition is demonstrated and build intuition for a radically different way of developing machine learning systems which allows us to effectively bypass the bottleneck of hand-labeling training data.",1.740441644949766,0.6998377258672457,5
"The rate-privacy function under the mutual information privacy measure is considered for the case where $(X,Y)$ has a joint probability density function by studying the problem where the extracted information is a uniform quantization of $Y$ corrupted by additive Gaussian noise.",1.6990568545476676,0.004321373782642578,1
"NESTIE is proposed, which uses a nested representation to extract higher-order relations, and complex, interdependent assertions, and Nesting the extracted propositions allows NESTIE to more accurately reflect the meaning of the original sentence.",1.6128897692874846,0.6998377258672457,5
"A novel approach for multi-instance learning with overlapping relations that combines a sentence-level extraction model with a simple, corpus-level component for aggregating the individual facts is presented.",2.913289204468972,2.0969447551769407,125
"ClausIE is a novel, clause-based approach to open information extraction, which extracts relations and their arguments from natural language text using a small set of domain-independent lexica, operates sentence by sentence without any post-processing, and requires no training data.",2.6424744129422484,1.7324741772811936,54
The radiometric and the geometric aspects of the VHR spaceborne imagery included in the Trento testfield and their potential for 3D information extraction are addressed.,1.8573928109209012,0.9547247909790629,9
A voting experiment is designed that identifies whether subjects make informational inferences from opponents' strategies under certain hypothetical events and distinguishes between hypothetical thinking and information extraction.,2.1238842934600077,0.6998377258672457,5
"A recorded spoken handover, annotated verbatim transcriptions, and evaluations to support research in spoken and written natural language processing for filling out a clinical handover form based on synthetic patient profiles is provided.",1.7243578042264265,0.004321373782642578,1
"A multilingual rule-based OIE method that takes as input dependency Parses in the CoNLL-X format, identifies argument structures within the dependency parses, and extracts a set of basic propositions from each argument structure, which obtains higher recall and higher precision than existing approaches relying on training data.",1.6335694425540919,0.6031443726201823,4
"The IE-plugin can be seen as an interface between natural language and IE- or DM-methods, because it converts docu- ments containing natural language texts into machine-readable form in order to extract interesting information like special entities and relations between those.",1.623352681537992,0.6031443726201823,4
"This paper describes the development of automated algorithms for extracting road features (road surfaces, road markings, and pavement cracks) from MLS point cloud data and concludes that MLS is a reliable and cost-effective alternative for rapid road inspection.",1.9243309847086785,0.47856649559384334,3
A case is made for the importance of rule-based IE to industry practitioners and a research agenda is laid out in advancing the state-of-theart in rule- based IE systems which has the potential to bridge the gap between academic research and industry practice.,2.320167065254232,1.2555137128195333,18
"UIMA Ruta is compared to related rule-based systems especially concerning the compactness of the rule representation, the expressiveness, and the provided tooling support and the competitiveness of the runtime performance is shown.",1.8808707325324234,0.004321373782642578,1
"Although the targeted nature of this task makes it more tractable than some of the more open-ended tasks in NLP, it is replete with challenges as the information landscape evolves, which also makes it an exciting research subject.",2.23807120613056,1.1763806922432705,15
This paper describes how CiteSeerχ aggregate data from multiple sources on the Web; store and manage data; process data as part of an automatic ingestion pipeline that includes automatic metadata and information extraction; perform document and citation clustering; perform entity linking and name disambiguation; and make data and source code available to enable research and collaboration.,1.740441644949766,0.004321373782642578,1
"This volume contains a selection of papers that present a variety of methodologies for content identification and extraction, as well as for content fusion and regeneration.",2.1847198151502716,0.9036325160842377,8
"It is concluded that the differences between these technologies, both in task performance, and in how they get there, is not significant, and suggests that the semantic parsing community should target answering more compositional open-domain questions that are beyond the reach of more direct information extraction methods.",1.6813317059691657,0.30319605742048883,2
"The TLink extraction module contains three individual classifiers for TLinks: between events and section times, within a sentence, and across different sentences, and the performance of the system was evaluated using scripts provided by the i2b2 organizers.",2.0253468345098273,0.9547247909790629,9
"This chapter provides a survey of the major work on named entity recognition and relation extraction in the past few decades, with a focus on work from the natural language processing community.",2.127137207191501,1.0417873189717517,11
"A new latent-variable approach that models missing data provides a natural way to incorporate side information, for instance modeling the intuition that text will often mention rare entities which are likely to be missing in the database.",2.004364371107751,0.6031443726201823,4
An IE framework for cohort identification using EHRs is reported that is a knowledge-driven framework developed under the Unstructured Information Management Architecture (UIMA) and can be developed by subject matter experts through expert knowledge engineering of the externalized knowledge resources used in the framework.,2.0000434272768626,0.004321373782642578,1
"This paper analyzes different forms of threats from individuals and groups of workers extracting information from crowd-powered systems or manipulating these systems' outcomes, and proposes several possible approaches to mitigating these threats.",1.7243578042264265,0.47856649559384334,3
"The second generation of Open IE systems are described, which rely on a novel model of how relations and their arguments are expressed in English sentences to double precision/recall compared with previous systems such as TEXTRUNNER and WOE.",2.6794369821756994,1.7324741772811936,54
"This paper introduces each stage of the TwitIE pipeline, which is a modification of the GATE ANNIE open-source pipeline for news text, and an evaluation against some state-of-the-art systems is presented.",2.3096514558493193,1.4151403521958728,26
"A new multilingual OIE system based on robust and fast rule-based dependency parsing that permits to extract more precise assertions from text than state of the art OIE systems, keeping a crucial property of those systems: scaling to Web-size document collections.",2.0212306584797024,1.0417873189717517,11
An unsupervised rule-based approach which can serve as a strong baseline for Open IE systems and multiple SVM models with dependency tree kernels for both explicit relation extraction and confirm explicit relation words for two entities are proposed.,1.7854010249923875,0.9036325160842377,8
"A demo of how more than 30 individual modules of YAGO work in parallel to extract facts, to check facts for their correctness, to deduce facts, and to merge facts from different sources is shown.",1.7994094796151268,0.8457180179666587,7
"This work describes a open-domain information extraction method for extracting concept-instance pairs from an HTML corpus that relies on a novel approach for clustering terms found in HTML tables, and then assigning concept names to these clusters using Hearst patterns.",1.9685296443748395,0.6998377258672457,5
This work presents an approach for information extraction which purely builds on end-user provided training examples and intentionally omits efficient known extraction techniques like rule based extraction that require intense training and/or information extraction expertise.,1.643551368562945,0.7788744720027395,6
"It is shown how contextual sentence decomposition (CSD), a technique originally developed for high-precision semantic search, can be used for open information extraction (OIE), and how CSD-IE achieves precision and recall comparable to ClausIE, but at significantly better minimality.",1.7782236267660965,0.6031443726201823,4
"This paper presents a temporal-probabilistic database model for cleaning uncertain temporal facts obtained from information extraction methods, and considers a combination of temporal deduction rules, temporal consistency constraints and probabilistic inference based on the common possible-worlds semantics with data lineage.",1.6902847025126295,0.47856649559384334,3
This paper proposes a novel Jointly Multiple Events Extraction framework to jointly extract multiple event triggers and arguments by introducing syntactic shortcut arcs to enhance information flow and attention-based graph convolution networks to model graph information.,2.1106233752333305,1.5683190850951119,37
This study demonstrates and evaluates the integration of rule-based and machine-learning-based approaches for high performance temporal information extraction from clinical narratives.,1.7076553235311869,0.30319605742048883,2
"KrakeN is an OIE system specifically designed to capture N-ary facts, as well as the results of an experimental study on extracting facts from Web text in which the issue of fact completeness is examined.",1.8692904042093985,0.6031443726201823,4
This title provides a comprehensive overview of various practical methods and algorithms and provides detailed description of the principles and procedures of the state-of-the-art algorithms.,2.2014244375799117,1.0004340774793186,10
"Traditional Chinese is used to demonstrate access to parafoveal semantic information during reading of this script, and it is concluded that such effects in Chinese are presumably caused by substantial cross-language differences from alphabetic scripts.",1.7160868537748322,0.004321373782642578,1
Using database queries for information extraction enables generic extraction and minimizes reprocessing of data by performing incremental extraction to identify which part of the data is affected by the change of components or goals.,1.6128897692874846,0.6031443726201823,4
"It is argued that for harnessing the full potential of either information extraction or crowdsourcing, true hybrid techniques must be considered, and a hybrid technique is showcased, which tightly interweaves information extraction with crowdsourcing and machine learning to vastly surpass the abilities of either technique.",1.6021685513789972,0.004321373782642578,1
